topic,chinese,japanese,indonesian,zh_ratio_in_ja,zh_ratio_in_id,has_mixed_lang
API接口调用,配置Object时，需要注意API接口调用和批量处理的兼容性。,オブジェクトを設定する場合、API接口调用と批量处理の互換性に注意する必要があります。,"Saat mengkonfigurasi Objek, perlu diperhatikan kompatibilitas antara API接口调用 dan 批量处理.",0.4418604651162791,0.09302325581395349,True
负载均衡配置,在实例场景下，使用负载均衡配置可以有效提升批量处理效率。,インスタンスのシナリオでは、负载均衡配置を使用することで批量处理効率を効果的に向上させることができます。,"Dalam skenario instance, penggunaan 负载均衡配置 dapat meningkatkan efisiensi 批量处理 secara efektif.",0.36538461538461536,0.10869565217391304,True
安全防护设置,弹性计算的优势在于安全防护设置，相比传统方式可降低数据存储成本。,弾性コンピューティングの利点は安全防护设置にあり、従来の方法に比べて数据存储コストを削減できます。,"Kelebihan komputasi elastis terletak pada 安全防护设置, yang dapat mengurangi biaya 数据存储 dibandingkan metode tradisional.",0.42857142857142855,0.08695652173913043,True
容器服务部署,Deployment支持容器服务部署和数据存储两种模式，满足不同业务需求。,Deploymentは容器服务部署と数据存储の2つのモードをサポートし、異なる業務ニーズを満たします。,"Deployment mendukung dua mode yaitu 容器服务部署 dan 数据存储, memenuhi kebutuhan bisnis yang berbeda.",0.27450980392156865,0.10869565217391304,True
容器服务部署,在Deployment场景下，使用容器服务部署可以有效提升批量处理效率。,Deploymentのシナリオでは、容器服务部署を使用することで批量处理効率を効果的に向上させることができます。,"Dalam skenario Deployment, penggunaan 容器服务部署 dapat meningkatkan efisiensi 批量处理 secara efektif.",0.3392857142857143,0.10638297872340426,True
云服务器操作,镜像是云服务器操作中的核心组件，用于实现资源调度功能。,イメージは云服务器操作のコアコンポーネントであり、资源调度機能を実現するために使用されます。,gambar adalah komponen inti dalam 云服务器操作 yang digunakan untuk mengimplementasikan fungsi 资源调度.,0.34782608695652173,0.10638297872340426,True
API接口调用,虚拟机是API接口调用中的核心组件，用于实现性能监控功能。,仮想マシンはAPI接口调用のコアコンポーネントであり、性能监控機能を実現するために使用されます。,mesin virtual adalah komponen inti dalam API接口调用 yang digunakan untuk mengimplementasikan fungsi 性能监控.,0.3333333333333333,0.0784313725490196,True
云服务器操作,通过弹性IP接口，可以实现云服务器操作的安全防护操作。,弹性IPインターフェースを介して、云服务器操作の安全防护操作を実現することができます。,"Melalui antarmuka 弹性IP, dapat mengimplementasikan operasi 云服务器操作 pada 安全防护.",0.3953488372093023,0.16,True
容器服务部署,优化Docker的性能，需要调整容器服务部署和故障恢复参数。,ドッカーのパフォーマンスを最適化するには、容器服务部署と故障恢复パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja Docker, perlu menyesuaikan parameter 容器服务部署 dan 故障恢复.",0.34,0.12195121951219512,True
安全防护设置,排查Object相关故障时，应优先检查安全防护设置和数据存储。,オブジェクト関連の障害を調査する場合、安全防护设置と数据存储を優先的に確認すべきです。,"Saat memecahkan masalah terkait Objek, sebaiknya periksa 安全防护设置 dan 数据存储 terlebih dahulu.",0.5348837209302325,0.11235955056179775,True
负载均衡配置,Bucket的优势在于负载均衡配置，相比传统方式可降低资源调度成本。,バケットの利点は负载均衡配置にあり、従来の方法に比べて资源调度コストを削減できます。,"Kelebihan Bucket terletak pada 负载均衡配置, yang dapat mengurangi biaya 资源调度 dibandingkan metode tradisional.",0.4523809523809524,0.09615384615384616,True
监控告警配置,镜像的主要作用是监控告警配置，适用于批量处理场景。,イメージの主な役割は监控告警配置であり、批量处理のシナリオに適しています。,"Peran utama gambar adalah 监控告警配置, yang cocok untuk skenario 批量处理.",0.3783783783783784,0.15384615384615385,True
负载均衡配置,配置Docker时，需要注意负载均衡配置和性能监控的兼容性。,ドッカーを設定する場合、负载均衡配置と性能监控の互換性に注意する必要があります。,"Saat mengkonfigurasi Docker, perlu diperhatikan kompatibilitas antara 负载均衡配置 dan 性能监控.",0.525,0.11627906976744186,True
数据库运维,备份恢复的优势在于数据库运维，相比传统方式可降低安全防护成本。,备份恢复の利点は数据库运维にあり、従来の方法に比べて安全防护コストを削減できます。,"Kelebihan 备份恢复 terletak pada 数据库运维, yang dapat mengurangi biaya 安全防护 dibandingkan metode tradisional.",0.5365853658536586,0.12871287128712872,True
云服务器操作,优化弹性IP的性能，需要调整云服务器操作和安全防护参数。,弹性IPのパフォーマンスを最適化するには、云服务器操作と安全防护パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja 弹性IP, perlu menyesuaikan parameter 云服务器操作 dan 安全防护.",0.38,0.15,True
数据库运维,锁机制的主要作用是数据库运维，适用于资源调度场景。,锁机制の主な役割は数据库运维であり、资源调度のシナリオに適しています。,"Peran utama 锁机制 adalah 数据库运维, yang cocok untuk skenario 资源调度.",0.45714285714285713,0.19672131147540983,True
数据库运维,实例扩容的优势在于数据库运维，相比传统方式可降低性能监控成本。,实例扩容の利点は数据库运维にあり、従来の方法に比べて性能监控コストを削減できます。,"Kelebihan 实例扩容 terletak pada 数据库运维, yang dapat mengurangi biaya 性能监控 dibandingkan metode tradisional.",0.5365853658536586,0.12871287128712872,True
云服务器操作,带宽是云服务器操作中的核心组件，用于实现安全防护功能。,带宽は云服务器操作のコアコンポーネントであり、安全防护機能を実現するために使用されます。,带宽 adalah komponen inti dalam 云服务器操作 yang digunakan untuk mengimplementasikan fungsi 安全防护.,0.4090909090909091,0.13333333333333333,True
负载均衡配置,通过虚拟机接口，可以实现负载均衡配置的故障恢复操作。,仮想マシンインターフェースを介して、负载均衡配置の故障恢复操作を実現することができます。,"Melalui antarmuka mesin virtual, dapat mengimplementasikan operasi 负载均衡配置 pada 故障恢复.",0.38636363636363635,0.11904761904761904,True
故障排查指南,在访问密钥场景下，使用故障排查指南可以有效提升性能监控效率。,アクセスキーのシナリオでは、故障排查指南を使用することで性能监控効率を効果的に向上させることができます。,"Dalam skenario kunci akses, penggunaan 故障排查指南 dapat meningkatkan efisiensi 性能监控 secara efektif.",0.36538461538461536,0.10526315789473684,True
容器服务部署,在镜像仓库场景下，使用容器服务部署可以有效提升故障恢复效率。,镜像仓库のシナリオでは、容器服务部署を使用することで故障恢复効率を効果的に向上させることができます。,"Dalam skenario 镜像仓库, penggunaan 容器服务部署 dapat meningkatkan efisiensi 故障恢复 secara efektif.",0.46,0.1590909090909091,True
监控告警配置,通过Pod接口，可以实现监控告警配置的数据存储操作。,ポッドインターフェースを介して、监控告警配置の数据存储操作を実現することができます。,"Melalui antarmuka Pod, dapat mengimplementasikan operasi 监控告警配置 pada 数据存储.",0.35714285714285715,0.13513513513513514,True
数据库运维,排查索引优化相关故障时，应优先检查数据库运维和资源调度。,索引优化関連の障害を調査する場合、数据库运维と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait 索引优化, sebaiknya periksa 数据库运维 dan 资源调度 terlebih dahulu.",0.65,0.14942528735632185,True
